Move Number,Eval,Centipawn Loss,Time Left,Time Spent
19w,5.15,0.23999999999999932,476,6
19b,7.87,2.7199999999999998,490,12
20w,7.66,0.20999999999999996,470,6
20b,7.62,0,484,6
21w,7.51,0.11000000000000032,463,7
21b,7.44,0,482,2
22w,7.31,0.13000000000000078,455,8
22b,8.66,1.3500000000000005,468,14
23w,7.19,1.4699999999999998,448,7
23b,10.59,3.3999999999999995,461,7
24w,10.4,0.1899999999999995,441,7
24b,10.0,0,449,12
1w,0.09,0,180,0
1b,0.23,0.14,180,0
2w,-0.61,0.84,179,1
2b,-0.39,0.21999999999999997,178,2
3w,-0.25,0,175,4
3b,-0.3,0,178,0
4w,-1.81,1.51,170,5
4b,-0.85,0.9600000000000001,166,12
5w,-0.85,0,151,19
5b,-0.88,0,161,5
6w,-0.91,0.030000000000000027,147,4
6b,-0.73,0.18000000000000005,159,2
7w,-1.05,0.32000000000000006,144,3
7b,-0.7,0.3500000000000001,156,3
8w,-1.38,0.6799999999999999,130,14
8b,-1.12,0.2599999999999998,153,3
9w,-1.16,0.039999999999999813,129,1
9b,-1.05,0.10999999999999988,152,1
10w,-1.34,0.29000000000000004,124,5
10b,-1.22,0.1200000000000001,149,3
11w,-1.45,0.22999999999999998,117,7
11b,-1.43,0.020000000000000018,143,6
12w,-1.75,0.32000000000000006,114,3
12b,-1.7,0.050000000000000044,142,1
13w,-2.92,1.22,100,14
13b,-0.1,2.82,135,7
14w,-0.21,0.10999999999999999,86,14
14b,-0.11,0.09999999999999999,129,6
15w,-0.25,0.14,77,9
15b,-0.14,0.10999999999999999,129,0
16w,-0.31,0.16999999999999998,58,19
16b,0.91,1.22,123,6
17w,-0.08,0.99,56,2
17b,0.31,0.39,118,5
18w,0.12,0.19,43,13
18b,4.63,4.51,113,5
19w,4.57,0.05999999999999961,40,3
19b,4.59,0.019999999999999574,111,2
20w,4.56,0.03000000000000025,39,1
20b,4.55,0,106,5
21w,3.35,1.1999999999999997,29,10
21b,4.36,1.0100000000000002,98,8
22w,4.29,0.07000000000000028,26,3
22b,4.22,0,94,4
23w,3.79,0.4299999999999997,22,4
23b,4.13,0.33999999999999986,92,2
24w,3.72,0.4099999999999997,21,1
24b,4.01,0.2899999999999996,87,5
25w,3.92,0.08999999999999986,19,2
25b,3.9,0,81,6
26w,2.07,1.83,15,4
26b,2.21,0.14000000000000012,77,4
27w,2.17,0.040000000000000036,14,1
27b,3.75,1.58,73,4
28w,3.59,0.16000000000000014,13,1
28b,3.81,0.2200000000000002,71,2
29w,3.49,0.31999999999999984,10,3
29b,5.64,2.1499999999999995,67,4
30w,5.61,0.02999999999999936,9,1
30b,5.55,0,62,5
31w,5.36,0.1899999999999995,7,2
31b,5.36,0,60,2
32w,5.06,0.3000000000000007,5,2
32b,7.88,2.8200000000000003,57,3
33w,6.55,1.33,3,2
33b,11.87,5.319999999999999,53,4
34w,6.63,5.239999999999999,2,1
34b,6.62,0,49,4
35w,6.56,0.0600000000000005,0,2
35b,6.51,0,49,0
1w,0.08,0,180,0
1b,0.07,0,180,0
2w,0.1,0,179,1
2b,0.23,0.13,179,1
3w,0.02,0.21000000000000002,177,2
3b,0.22,0.2,179,0
4w,0.08,0.14,177,0
4b,0.43,0.35,179,0
5w,0.4,0.02999999999999997,175,2
5b,1.5,1.1,177,2
1w,-0.53,0.53,60,0
1b,-0.37,0.16000000000000003,60,0
2w,-0.97,0.6,60,0
2b,-0.9,0.06999999999999995,59,1
3w,-1.72,0.82,60,0
3b,-1.7,0.020000000000000018,59,0
4w,-2.7,1.0000000000000002,60,0
4b,-2.12,0.5800000000000001,58,1
5w,-2.87,0.75,60,0
5b,-2.88,0,57,1
6w,-4.18,1.2999999999999998,59,1
6b,-4.16,0.019999999999999574,56,1
7w,-4.14,0,57,2
7b,-2.87,1.2699999999999996,50,6
8w,-3.17,0.2999999999999998,56,1
8b,-2.62,0.5499999999999998,49,1
9w,-2.5,0,54,2
9b,-1.7,0.8,48,1
10w,-1.74,0.040000000000000036,53,1
10b,-1.79,0,48,0
11w,-2.13,0.33999999999999986,52,1
11b,-1.84,0.2899999999999998,47,1
12w,-2.52,0.6799999999999999,51,1
12b,-1.42,1.1,45,2
13w,-1.8,0.3800000000000001,49,2
13b,-1.16,0.6400000000000001,43,2
14w,-1.27,0.1100000000000001,48,1
14b,-1.18,0.09000000000000008,42,1
15w,-1.26,0.08000000000000007,47,1
15b,-1.27,0,41,1
16w,-1.22,0,45,2
16b,-1.07,0.1499999999999999,41,0
17w,-1.39,0.31999999999999984,45,0
17b,-1.02,0.3699999999999999,40,1
18w,-1.18,0.15999999999999992,44,1
18b,-1.05,0.1299999999999999,39,1
19w,-1.07,0.020000000000000018,43,1
19b,-0.92,0.15000000000000002,38,1
20w,-0.95,0.029999999999999916,42,1
20b,-0.13,0.82,36,2
21w,-0.42,0.29,41,1
21b,0.0,0.42,32,4
22w,-0.14,0.14,40,1
22b,0.07,0.21000000000000002,28,4
23w,0.0,0.07,39,1
23b,0.07,0.07,26,2
24w,0.07,0,38,1
24b,0.03,0,25,1
25w,0.0,0.03,37,1
25b,0.0,0,21,4
26w,-0.21,0.21,36,1
26b,-0.08,0.13,20,1
27w,-0.47,0.38999999999999996,35,1
27b,0.26,0.73,19,1
28w,0.2,0.06,34,1
28b,0.31,0.10999999999999999,16,3
29w,0.2,0.10999999999999999,34,0
29b,1.27,1.07,11,5
30w,1.3,0,33,1
30b,1.23,0,11,0
31w,0.62,0.61,32,1
31b,1.23,0.61,10,1
32w,1.19,0.040000000000000036,31,1
32b,1.66,0.47,8,2
33w,1.57,0.08999999999999986,25,6
33b,2.35,0.78,6,2
34w,1.37,0.98,22,3
34b,1.81,0.43999999999999995,6,0
35w,1.68,0.13000000000000012,21,1
35b,2.75,1.07,5,1
36w,2.64,0.10999999999999988,20,1
36b,3.11,0.46999999999999975,4,1
37w,3.18,0,18,2
37b,4.02,0.8399999999999994,4,0
38w,3.63,0.3899999999999997,16,2
38b,5.25,1.62,3,1
39w,1.67,3.58,15,1
39b,5.61,3.9400000000000004,3,0
40w,2.59,3.0200000000000005,13,2
40b,5.17,2.58,2,1
41w,5.01,0.16000000000000014,12,1
41b,5.08,0.07000000000000028,2,0
42w,4.66,0.41999999999999993,11,1
42b,6.63,1.9699999999999998,1,1
43w,5.61,1.0199999999999996,10,1
43b,12.31,6.7,0,1
44w,12.2,0.11000000000000121,9,1
44b,12.2,0,0,0
1w,0.09,0,180,0
1b,0.31,0.22,180,0
2w,0.37,0,178,2
2b,0.44,0.07,180,0
3w,0.27,0.16999999999999998,177,1
3b,0.33,0.06,178,2
4w,0.33,0,175,2
4b,0.47,0.13999999999999996,178,0
5w,0.37,0.09999999999999998,174,1
5b,0.6,0.22999999999999998,177,1
6w,0.54,0.05999999999999994,171,3
6b,2.14,1.6,174,3
7w,2.12,0.020000000000000018,168,3
7b,2.21,0.08999999999999986,173,1
1w,0.09,0,180,0
1b,0.17,0.08000000000000002,180,0
2w,0.03,0.14,179,1
2b,0.16,0.13,179,1
3w,0.0,0.16,179,0
3b,0.09,0.09,178,1
4w,0.0,0.09,178,1
4b,0.33,0.33,178,0
5w,0.1,0.23,177,1
5b,0.33,0.23,176,2
6w,0.22,0.11000000000000001,176,1
6b,0.37,0.15,175,1
7w,0.24,0.13,175,1
7b,0.12,0,174,1
8w,0.05,0.06999999999999999,158,17
8b,0.13,0.08,169,5
9w,0.02,0.11,157,1
9b,0.12,0.09999999999999999,167,2
10w,-0.42,0.54,150,7
10b,-0.56,0,165,2
11w,-0.5,0,150,0
11b,-0.39,0.10999999999999999,162,3
12w,-0.78,0.39,147,3
12b,-0.71,0.07000000000000006,160,2
13w,-1.17,0.45999999999999996,143,4
13b,-0.79,0.3799999999999999,153,7
14w,-1.2,0.4099999999999999,130,13
14b,-1.2,0,150,3
15w,-1.37,0.17000000000000015,127,3
15b,-1.38,0,150,0
16w,-2.4,1.02,121,6
16b,-2.21,0.18999999999999995,147,3
17w,-2.37,0.16000000000000014,115,6
17b,-2.2,0.16999999999999993,146,1
18w,-2.93,0.73,111,4
18b,-2.71,0.2200000000000002,143,3
19w,-3.21,0.5,108,3
19b,-2.99,0.21999999999999975,140,3
20w,-3.28,0.2899999999999996,86,22
20b,-3.19,0.08999999999999986,138,2
21w,-2.97,0,85,1
21b,-3.17,0,134,4
22w,-3.37,0.20000000000000018,80,5
22b,-2.75,0.6200000000000001,129,5
23w,-3.82,1.0699999999999998,78,2
23b,-2.96,0.8599999999999999,127,2
24w,-6.66,3.7,70,8
24b,-6.42,0.2400000000000002,123,4
1w,0.05,0,180,0
1b,0.2,0.15000000000000002,180,0
2w,0.15,0.05000000000000002,179,1
2b,0.19,0.04000000000000001,179,1
3w,0.06,0.13,179,0
3b,0.16,0.1,178,1
4w,0.18,0,178,1
4b,0.12,0,178,0
5w,0.15,0,177,1
5b,0.2,0.05000000000000002,173,5
6w,0.09,0.11000000000000001,176,1
6b,0.19,0.1,170,3
7w,0.02,0.17,175,1
7b,0.04,0.02,167,3
8w,0.08,0,173,2
8b,0.12,0.039999999999999994,162,5
9w,0.09,0.03,172,1
9b,0.06,0,160,2
10w,0.0,0.06,170,2
10b,0.21,0.21,147,13
11w,0.14,0.06999999999999998,168,2
11b,0.33,0.19,143,4
12w,0.25,0.08000000000000002,159,9
12b,0.25,0,138,5
13w,-0.1,0.35,136,23
13b,0.89,0.99,126,12
14w,0.15,0.74,125,11
14b,0.51,0.36,124,2
15w,-0.08,0.59,119,6
15b,0.08,0.16,113,11
16w,0.05,0.03,116,3
16b,0.05,0,110,3
17w,0.04,0.010000000000000002,107,9
17b,0.08,0.04,97,13
18w,0.0,0.08,94,13
18b,0.09,0.09,95,2
19w,-0.76,0.85,92,2
19b,0.0,0.76,83,12
20w,-0.02,0.02,56,36
20b,-0.02,0,79,4
21w,-1.19,1.17,56,0
21b,0.11,1.3,71,8
22w,0.04,0.07,48,8
22b,0.14,0.1,71,0
23w,-0.27,0.41000000000000003,42,6
23b,-0.08,0.19,69,2
24w,-0.27,0.19,33,9
24b,-0.21,0.060000000000000026,68,1
25w,-0.66,0.45000000000000007,31,2
25b,-0.71,0,65,3
26w,-0.75,0.040000000000000036,29,2
26b,-0.4,0.35,63,2
27w,-0.36,0,24,5
27b,-0.54,0,61,2
28w,-0.97,0.42999999999999994,24,0
28b,0.0,0.97,58,3
29w,-2.51,2.51,23,1
29b,-2.37,0.13999999999999968,53,5
30w,-6.9,4.53,19,4
30b,-6.34,0.5600000000000005,48,5
31w,-13.49,7.15,18,1
31b,-11.84,1.6500000000000004,46,2
32w,-10.0,0,11,7
32b,-10.0,0,44,2
1w,0.08,0,180,0
1b,0.07,0,180,0
2w,0.1,0,179,1
2b,0.23,0.13,179,1
3w,0.1,0.13,176,3
3b,0.22,0.12,179,0
4w,0.06,0.16,174,2
4b,0.25,0.19,175,4
5w,-0.09,0.33999999999999997,172,2
5b,0.23,0.32,172,3
6w,-0.12,0.35,168,4
6b,0.0,0.12,171,1
7w,-0.12,0.12,167,1
7b,0.01,0.13,165,6
8w,-0.12,0.13,163,4
8b,0.03,0.15,164,1
9w,-0.12,0.15,160,3
9b,-0.17,0,163,1
10w,-0.15,0,159,1
10b,-0.02,0.13,160,3
11w,0.02,0,157,2
11b,0.17,0.15000000000000002,156,4
12w,0.35,0,155,2
12b,0.51,0.16000000000000003,154,2
13w,0.49,0.020000000000000018,154,1
13b,0.55,0.06000000000000005,150,4
14w,0.45,0.10000000000000003,150,4
14b,0.56,0.11000000000000004,130,20
15w,0.5,0.06000000000000005,146,4
15b,0.6,0.09999999999999998,127,3
16w,0.37,0.22999999999999998,138,8
16b,0.43,0.06,122,5
17w,0.28,0.14999999999999997,131,7
17b,0.27,0,92,30
18w,0.24,0.030000000000000027,128,3
18b,0.98,0.74,89,3
19w,0.56,0.41999999999999993,116,12
19b,1.25,0.69,84,5
20w,1.12,0.1299999999999999,114,2
20b,1.7,0.5799999999999998,72,12
21w,1.54,0.15999999999999992,111,3
21b,1.58,0.040000000000000036,72,0
22w,1.6,0,109,2
22b,1.73,0.1299999999999999,68,4
23w,1.28,0.44999999999999996,99,10
23b,1.27,0,53,15
24w,1.22,0.050000000000000044,97,2
24b,1.3,0.08000000000000007,50,3
25w,1.16,0.14000000000000012,95,2
25b,1.37,0.2100000000000002,48,2
26w,1.28,0.09000000000000008,94,1
26b,1.17,0,48,0
27w,-1.98,3.15,91,3
27b,-1.69,0.29000000000000004,46,2
28w,-2.82,1.13,88,3
28b,-2.39,0.4299999999999997,30,16
29w,-2.63,0.23999999999999977,79,9
29b,-2.33,0.2999999999999998,26,4
30w,-2.38,0.04999999999999982,69,10
30b,-2.09,0.29000000000000004,25,1
31w,-2.33,0.2400000000000002,68,1
31b,-1.39,0.9400000000000002,22,3
32w,-2.11,0.72,63,5
32b,-1.32,0.7899999999999998,21,1
33w,-1.98,0.6599999999999999,62,1
33b,-1.37,0.6099999999999999,21,0
34w,-1.42,0.04999999999999982,61,1
34b,-1.1,0.31999999999999984,19,2
35w,-2.14,1.04,58,3
35b,-2.26,0,19,0
36w,-2.48,0.2200000000000002,57,1
36b,-2.57,0,16,3
37w,-2.64,0.07000000000000028,56,1
37b,-2.59,0.050000000000000266,13,3
38w,-2.59,0,54,2
38b,-1.75,0.8399999999999999,12,1
39w,-1.74,0,52,2
39b,-1.64,0.10000000000000009,11,1
40w,-2.52,0.8800000000000001,51,1
40b,-2.27,0.25,10,1
41w,-2.58,0.31000000000000005,49,2
41b,-2.42,0.16000000000000014,8,2
42w,-2.55,0.1299999999999999,49,0
42b,-2.1,0.44999999999999973,7,1
43w,-2.42,0.31999999999999984,47,2
43b,5.31,7.7299999999999995,6,1
44w,4.47,0.8399999999999999,44,3
44b,6.8,2.33,6,0
45w,6.6,0.20000000000000018,44,0
45b,6.87,0.27000000000000046,4,2
46w,3.59,3.2800000000000002,42,2
46b,12.02,8.43,3,1
47w,11.63,0.3899999999999988,41,1
47b,11.32,0,2,1
48w,10.94,0.3800000000000008,40,1
48b,10.53,0,2,0
49w,9.45,1.08,38,2
49b,10.0,0.5500000000000007,2,0
50w,10.0,0,37,1
50b,10.0,0,1,1
51w,10.0,0,35,2
51b,10.0,0,1,0
52w,10.0,0,33,2
52b,10.0,0,1,0
1w,0.08,0,180,0
1b,0.48,0.39999999999999997,180,0
2w,0.3,0.18,179,1
2b,0.44,0.14,179,1
3w,0.18,0.26,178,1
3b,0.46,0.28,179,0
4w,0.35,0.11000000000000004,177,1
4b,0.31,0,179,0
5w,0.32,0,172,5
5b,0.31,0,178,1
6w,0.12,0.19,167,5
6b,0.43,0.31,176,2
7w,0.02,0.41,158,9
7b,0.0,0,175,1
8w,0.02,0,156,2
8b,0.13,0.11,173,2
9w,-0.13,0.26,153,3
9b,-0.17,0,171,2
10w,-1.11,0.9400000000000001,151,2
10b,-0.95,0.16000000000000014,170,1
11w,-1.01,0.06000000000000005,149,2
11b,-1.05,0,166,4
12w,-1.12,0.07000000000000006,149,0
12b,-1.17,0,163,3
13w,-1.33,0.16000000000000014,147,2
13b,-0.92,0.41000000000000003,154,9
14w,-1.47,0.5499999999999999,142,5
14b,-1.24,0.22999999999999998,154,0
15w,-2.08,0.8400000000000001,140,2
15b,-1.79,0.29000000000000004,152,2
16w,-3.44,1.65,137,3
16b,-3.27,0.16999999999999993,149,3
17w,-3.24,0,130,7
17b,-1.82,1.4200000000000002,142,7
18w,-5.3,3.4799999999999995,124,6
18b,-1.22,4.08,82,60
19w,-6.86,5.640000000000001,114,10
19b,-6.42,0.4400000000000004,74,8
20w,-5.99,0,99,15
20b,-5.17,0.8200000000000003,59,15
21w,-4.41,0,96,3
21b,-1.43,2.9800000000000004,50,9
22w,-7.03,5.6000000000000005,82,14
22b,-6.91,0.1200000000000001,43,7
23w,-12.88,5.970000000000001,77,5
23b,-7.77,5.110000000000001,42,1
24w,-10.92,3.1500000000000004,76,1
24b,-7.94,2.9799999999999995,39,3
25w,-7.49,0,76,0
25b,-4.66,2.83,34,5
26w,-10.21,5.550000000000001,74,2
26b,-10.15,0.0600000000000005,32,2
27w,-10.0,0,73,1
27b,-10.0,0,32,0
28w,-10.0,0,71,2
28b,-7.53,2.4699999999999998,29,3
29w,-7.3,0,66,5
29b,-5.48,1.8199999999999994,28,1
30w,-5.46,0,61,5
30b,-5.08,0.3799999999999999,28,0
31w,-6.25,1.17,59,2
31b,-4.76,1.4900000000000002,25,3
32w,-5.65,0.8900000000000006,58,1
32b,-5.28,0.3700000000000001,24,1
33w,-7.65,2.37,54,4
33b,-7.53,0.1200000000000001,23,1
34w,-7.59,0.05999999999999961,53,1
34b,-7.4,0.1899999999999995,18,5
35w,-7.25,0,52,1
35b,-4.11,3.1399999999999997,15,3
36w,-7.36,3.25,49,3
36b,-5.22,2.1400000000000006,14,1
37w,-5.12,0,47,2
37b,-4.74,0.3799999999999999,13,1
38w,-6.26,1.5199999999999996,45,2
38b,-5.88,0.3799999999999999,13,0
39w,-6.63,0.75,44,1
39b,-5.43,1.2000000000000002,12,1
40w,-5.55,0.1200000000000001,43,1
40b,-4.73,0.8199999999999994,11,1
41w,-7.15,2.42,41,2
41b,-7.01,0.14000000000000057,8,3
42w,-7.36,0.35000000000000053,38,3
42b,-5.2,2.16,6,2
43w,-6.52,1.3199999999999994,36,2
43b,-6.37,0.14999999999999947,5,1
44w,-6.46,0.08999999999999986,35,1
44b,-5.29,1.17,4,1
45w,-6.28,0.9900000000000002,34,1
45b,-5.94,0.33999999999999986,4,0
46w,-7.15,1.21,30,4
46b,-6.99,0.16000000000000014,3,1
47w,-7.95,0.96,30,0
47b,-7.43,0.5200000000000005,1,2
48w,-7.15,0,30,0
48b,-6.1,1.0500000000000007,0,1
1w,0.09,0,600,0
1b,0.17,0.08000000000000002,600,0
2w,-0.1,0.27,596,4
2b,0.0,0.1,592,8
3w,-0.17,0.17,583,13
3b,-0.17,0,584,8
4w,-0.19,0.01999999999999999,578,5
4b,0.08,0.27,577,7
5w,-0.2,0.28,570,8
5b,-0.17,0.03,570,7
6w,-0.26,0.09,568,2
6b,-0.1,0.16,560,10
7w,-0.4,0.30000000000000004,563,5
7b,-0.43,0,555,5
8w,-0.53,0.10000000000000003,554,9
8b,-0.56,0,547,8
9w,-0.97,0.4099999999999999,545,9
9b,-0.85,0.12,540,7
10w,-0.91,0.06000000000000005,540,5
10b,-1.03,0,531,9
11w,-1.05,0.020000000000000018,537,3
11b,-0.95,0.10000000000000009,523,8
12w,-2.04,1.09,534,3
12b,-1.86,0.17999999999999994,517,6
13w,-1.67,0,532,2
13b,-1.73,0,508,9
14w,-6.12,4.390000000000001,515,17
14b,-5.99,0.1299999999999999,500,8
15w,-5.95,0,513,2
15b,-5.86,0.08999999999999986,495,5
16w,-6.0,0.13999999999999968,509,4
16b,-5.91,0.08999999999999986,488,7
17w,-7.17,1.2599999999999998,506,3
17b,-6.86,0.3099999999999996,482,6
18w,-11.22,4.36,497,9
18b,-10.85,0.370000000000001,473,9
19w,-11.16,0.3100000000000005,492,5
19b,-10.95,0.21000000000000085,465,8
20w,-10.0,0,490,2
20b,-10.0,0,459,6
21w,-10.0,0,485,5
21b,-10.0,0,451,8
22w,-10.0,0,464,21
22b,-10.0,0,444,7
23w,-10.0,0,455,9
23b,-10.0,0,438,6
24w,-10.0,0,453,2
24b,-10.0,0,433,5
1w,0.09,0,180,2
1b,0.17,0.08000000000000002,180,2
2w,0.03,0.14,180,2
2b,0.17,0.14,181,1
3w,0.08,0.09000000000000001,181,1
3b,0.09,0.009999999999999995,183,0
4w,0.03,0.06,182,1
4b,0.3,0.27,184,1
5w,0.11,0.19,181,3
5b,0.21,0.09999999999999999,185,1
6w,0.17,0.03999999999999998,181,2
6b,0.0,0,186,1
7w,0.13,0,182,1
7b,0.08,0,187,1
8w,0.06,0.020000000000000004,169,15
8b,0.16,0.1,186,3
9w,0.16,0,165,6
9b,0.28,0.12000000000000002,186,2
10w,0.0,0.28,163,4
10b,0.06,0.06,187,1
11w,0.06,0,160,5
11b,0.04,0,188,1
12w,0.01,0.03,159,3
12b,0.2,0.19,189,1
13w,-0.04,0.24000000000000002,155,6
13b,0.15,0.19,179,12
14w,-0.06,0.21,146,11
14b,-0.01,0.049999999999999996,172,9
15w,-0.08,0.07,145,3
15b,0.02,0.1,173,1
16w,-0.17,0.19,122,25
16b,0.1,0.27,144,31
17w,0.07,0.03,105,19
17b,1.23,1.16,105,41
18w,1.21,0.020000000000000018,97,10
18b,1.18,0,87,20
19w,0.97,0.20999999999999996,96,3
19b,1.41,0.43999999999999995,87,2
20w,0.91,0.4999999999999999,90,8
20b,0.99,0.07999999999999996,88,1
21w,0.39,0.6,84,8
21b,1.34,0.9500000000000001,81,9
22w,1.14,0.20000000000000018,76,10
22b,2.75,1.61,62,21
23w,2.67,0.08000000000000007,62,16
23b,2.67,0,26,38
24w,2.4,0.27,57,7
24b,5.35,2.9499999999999997,14,14
25w,5.49,0,37,22
25b,5.26,0,6,10
26w,5.28,0,37,2
26b,5.06,0,7,1
1w,0.08,0,180,0
1b,0.37,0.29,180,0
2w,0.14,0.22999999999999998,175,5
2b,0.02,0,180,0
3w,-0.07,0.09000000000000001,172,3
3b,0.12,0.19,175,5
4w,-0.55,0.67,171,1
4b,-0.5,0.050000000000000044,173,2
5w,-1.05,0.55,170,1
5b,-1.02,0.030000000000000027,172,1
6w,-1.04,0.020000000000000018,163,7
6b,-0.82,0.22000000000000008,166,6
7w,-0.92,0.10000000000000009,159,4
7b,-0.76,0.16000000000000003,152,14
8w,-0.74,0,156,3
8b,-0.46,0.27999999999999997,150,2
9w,-0.55,0.09000000000000002,154,2
9b,-0.42,0.13000000000000006,143,7
10w,-0.68,0.26000000000000006,152,2
10b,-0.33,0.35000000000000003,141,2
11w,-0.6,0.26999999999999996,151,1
11b,-0.26,0.33999999999999997,133,8
12w,-0.32,0.06,145,6
12b,-0.38,0,131,2
13w,-0.33,0,140,5
13b,0.0,0.33,128,3
14w,-1.65,1.65,137,3
14b,-1.19,0.45999999999999996,125,3
15w,-2.08,0.8900000000000001,131,6
15b,-0.91,1.17,120,5
16w,-2.01,1.0999999999999996,114,17
16b,-1.69,0.31999999999999984,116,4
17w,-1.94,0.25,106,8
17b,-1.77,0.16999999999999993,110,6
18w,-2.09,0.31999999999999984,93,13
18b,-2.11,0,103,7
19w,-2.39,0.28000000000000025,91,2
19b,-1.82,0.5700000000000001,97,6
20w,-3.12,1.3,85,6
20b,-1.88,1.2400000000000002,90,7
21w,-2.33,0.4500000000000002,82,3
21b,-2.17,0.16000000000000014,84,6
22w,-2.37,0.20000000000000018,79,3
22b,-1.77,0.6000000000000001,79,5
23w,-2.3,0.5299999999999998,76,3
23b,-2.06,0.23999999999999977,71,8
24w,-3.3,1.2399999999999998,73,3
24b,-0.19,3.11,66,5
25w,-1.81,1.62,65,8
25b,0.15,1.96,63,3
26w,-1.24,1.39,59,6
26b,-1.52,0,62,1
27w,-0.63,0,59,0
27b,0.1,0.73,47,15
28w,-0.99,1.09,45,14
28b,0.34,1.33,37,10
29w,0.22,0.12000000000000002,41,4
29b,1.51,1.29,33,4
1w,0.0,0,60,0
1b,0.12,0.12,60,0
2w,0.06,0.06,60,0
2b,0.24,0.18,60,0
3w,0.02,0.22,60,0
3b,0.13,0.11,59,1
4w,0.12,0.010000000000000009,60,0
4b,0.35,0.22999999999999998,58,1
5w,0.2,0.14999999999999997,59,1
5b,0.48,0.27999999999999997,57,1
6w,0.13,0.35,59,0
6b,0.46,0.33,56,1
7w,0.14,0.32,58,1
7b,0.45,0.31,56,0
8w,0.24,0.21000000000000002,57,1
8b,0.65,0.41000000000000003,55,1
9w,-0.55,1.2000000000000002,57,0
9b,-0.43,0.12000000000000005,55,0
10w,-3.04,2.61,57,0
10b,-0.97,2.0700000000000003,54,1
11w,-1.23,0.26,57,0
11b,-1.01,0.21999999999999997,52,2
12w,-0.99,0,56,1
12b,-0.37,0.62,51,1
13w,-1.58,1.21,54,2
13b,-1.33,0.25,50,1
14w,-2.45,1.12,53,1
14b,-1.44,1.0100000000000002,47,3
15w,-1.47,0.030000000000000027,51,2
15b,-1.13,0.3400000000000001,44,3
16w,-1.0,0,50,1
16b,-0.6,0.4,43,1
17w,-1.01,0.41000000000000003,48,2
17b,0.0,1.01,37,6
18w,0.0,0,47,1
18b,0.0,0,36,1
19w,-1.08,1.08,46,1
19b,-0.66,0.42000000000000004,36,0
20w,-2.62,1.96,45,1
20b,-2.58,0.040000000000000036,29,7
21w,-5.37,2.79,44,1
21b,-5.27,0.10000000000000053,26,3
22w,-5.17,0,41,3
22b,-5.03,0.13999999999999968,26,0
23w,-4.88,0,34,7
23b,-1.58,3.3,25,1
24w,-1.65,0.06999999999999984,32,2
24b,-1.66,0,23,2
25w,-4.19,2.5300000000000002,30,2
25b,-3.43,0.7600000000000002,22,1
26w,-10.0,6.57,29,1
26b,-10.0,0,22,0
27w,-10.0,0,29,0
27b,-10.0,0,22,0
28w,-10.0,0,28,1
28b,-10.0,0,21,1
29w,-10.0,0,28,0
29b,-10.0,0,20,1
1w,0.09,0,60,0
1b,0.31,0.22,60,0
2w,0.25,0.06,59,1
2b,0.47,0.21999999999999997,60,0
3w,-0.03,0.5,57,2
3b,0.36,0.39,59,1
4w,-2.74,3.1,55,2
4b,-2.73,0.010000000000000231,58,1
5w,-2.86,0.1299999999999999,54,1
5b,-2.46,0.3999999999999999,57,1
6w,-2.65,0.18999999999999995,53,1
6b,-1.86,0.7899999999999998,56,1
7w,-1.87,0.010000000000000009,52,1
7b,-1.8,0.07000000000000006,56,0
8w,-1.82,0.020000000000000018,51,1
8b,-1.83,0,56,0
9w,-1.83,0,50,1
9b,-1.83,0,56,0
10w,-1.66,0,48,2
10b,-1.4,0.26,55,1
11w,-1.52,0.1200000000000001,47,1
11b,-1.02,0.5,54,1
12w,-1.07,0.050000000000000044,47,0
12b,-1.06,0.010000000000000009,53,1
13w,-1.18,0.11999999999999988,45,2
13b,0.81,1.99,51,2
14w,0.78,0.030000000000000027,44,1
14b,0.9,0.12,50,1
15w,0.8,0.09999999999999998,43,1
15b,0.93,0.13,48,2
16w,0.95,0,42,1
16b,1.28,0.33000000000000007,47,1
17w,1.21,0.07000000000000006,41,1
17b,2.21,1.0,45,2
18w,2.07,0.14000000000000012,39,2
18b,2.19,0.1200000000000001,37,8
19w,1.95,0.24,39,0
19b,2.27,0.32000000000000006,37,0
20w,2.21,0.06000000000000005,37,2
20b,2.32,0.10999999999999988,35,2
21w,2.26,0.06000000000000005,36,1
21b,2.8,0.54,34,1
22w,2.79,0.009999999999999787,35,1
22b,3.37,0.5800000000000001,33,1
23w,3.22,0.1499999999999999,34,1
23b,3.24,0.020000000000000018,33,0
24w,3.0,0.2400000000000002,33,1
24b,3.7,0.7000000000000002,32,1
25w,3.58,0.1200000000000001,32,1
25b,6.97,3.3899999999999997,31,1
26w,6.94,0.02999999999999936,31,1
26b,6.89,0,29,2
27w,6.86,0.02999999999999936,29,2
27b,6.83,0,29,0
28w,6.67,0.16000000000000014,28,1
28b,9.34,2.67,29,0
29w,9.18,0.16000000000000014,27,1
29b,9.57,0.39000000000000057,28,1
30w,9.35,0.22000000000000064,27,0
30b,10.34,0.9900000000000002,28,0
1w,0.09,0,180,0
1b,0.29,0.19999999999999998,180,0
2w,0.24,0.04999999999999999,178,2
2b,0.24,0,180,0
3w,0.09,0.15,177,1
3b,0.04,0,179,1
4w,0.16,0,177,0
4b,0.6,0.43999999999999995,178,1
5w,0.32,0.27999999999999997,176,1
5b,0.38,0.06,177,1
6w,0.42,0,172,4
6b,0.71,0.29,176,1
7w,0.33,0.37999999999999995,167,5
7b,0.39,0.06,174,2
